0.0	0.0	2.901976E-4
10.0	0.0	2.7309576E-4
21.0	0.0	1.20774486E-4
32.0	0.0	2.4982446E-4
42.0	0.0	3.5225973E-4
53.0	0.0	2.8930305E-4
64.0	0.0	2.6447058E-4
74.0	0.0	3.6462798E-4
85.0	0.0	3.7708986E-4
96.0	0.0	2.9779845E-4
106.0	0.0	2.2478813E-4
117.0	0.0	2.2648711E-4
128.0	0.0	1.6633075E-4
138.0	0.0	1.6563761E-4
149.0	0.0	2.7080154E-4
160.0	0.0	3.016145E-4
170.0	0.0	2.5147723E-4
181.0	0.0	2.5326113E-4
192.0	0.0	2.3611482E-4
202.0	0.0	2.0412864E-4
213.0	0.0	3.5709597E-4
224.0	0.0	3.7534445E-4
234.0	0.0	2.055959E-4
245.0	0.0	8.7665445E-5
256.0	0.0	9.840884E-5
266.0	0.0	2.7697303E-4
277.0	0.0	3.2329277E-4
288.0	0.0	3.775358E-4
298.0	0.0	3.5010758E-4
309.0	0.0	1.9507011E-4
320.0	0.0	2.1050294E-4
330.0	0.0	2.5390493E-4
341.0	0.0	3.0211915E-4
352.0	0.0	3.348796E-4
362.0	0.0	3.5780203E-4
373.0	0.0	4.8978766E-4
384.0	0.0	6.9527107E-4
394.0	0.0	8.993316E-4
405.0	0.0	0.001032355
416.0	0.0	0.0011347434
426.0	0.0	0.0011909918
437.0	0.0	0.0010545426
448.0	0.0	0.001052884
458.0	0.0	0.0010066627
469.0	0.0	0.0010412604
480.0	0.0	0.001126444
490.0	0.0	0.0012206833
501.0	0.0	0.0014547451
512.0	0.0	0.0014284637
522.0	0.0	0.0014693055
533.0	0.0	0.0015468283
544.0	0.0	0.0015388025
554.0	0.0	0.0014561627
565.0	0.0	0.0013132764
576.0	0.0	0.0013055363
586.0	0.0	0.0011532805
597.0	0.0	0.0010852504
608.0	0.0	0.0010677687
618.0	0.0	0.0010810638
629.0	0.0	0.0010686894
640.0	0.0	9.01087E-4
650.0	0.0	9.2626375E-4
661.0	0.0	7.250848E-4
672.0	0.0	7.6926115E-4
682.0	0.0	0.0011427199
693.0	0.0	0.0012630861
704.0	0.0	0.0015100803
714.0	0.0	0.0014982099
725.0	0.0	0.0013917631
736.0	0.0	0.0014110565
746.0	0.0	0.0014156498
757.0	0.0	0.0013840174
768.0	0.0	0.0012157013
778.0	0.0	9.817937E-4
789.0	0.0	7.1159954E-4
800.0	0.0	8.3818263E-4
810.0	0.0	7.377076E-4
821.0	0.0	6.640046E-4
832.0	0.0	8.5936853E-4
842.0	0.0	0.0010902866
853.0	0.0	0.0010806469
864.0	0.0	8.82074E-4
874.0	0.0	8.780891E-4
885.0	0.0	7.993532E-4
896.0	0.0	8.049949E-4
906.0	0.0	0.0010306025
917.0	0.0	0.0010098456
928.0	0.0	7.633494E-4
938.0	0.0	6.6814397E-4
949.0	0.0	7.737279E-4
960.0	0.0	8.0496946E-4
970.0	0.0	9.981367E-4
981.0	0.0	0.0010548866
992.0	0.0	6.945257E-4
1002.0	0.0	4.5638473E-4
1013.0	0.0	5.1022915E-4
1024.0	0.0	5.714427E-4
1034.0	0.0	6.096083E-4
1045.0	0.0	5.585919E-4
1056.0	0.0	5.5166E-4
1066.0	0.0	5.9238146E-4
1077.0	0.0	4.937574E-4
1088.0	0.0	3.626283E-4
1098.0	0.0	3.4546186E-4
1109.0	0.0	5.484133E-4
1120.0	0.0	7.479938E-4
1130.0	0.0	6.658614E-4
1141.0	0.0	4.3202078E-4
1152.0	0.0	3.6547755E-4
1162.0	0.0	5.726709E-4
1173.0	0.0	6.1751204E-4
1184.0	0.0	5.804203E-4
1194.0	0.0	7.30733E-4
1205.0	0.0	7.1309396E-4
1216.0	0.0	7.131992E-4
1226.0	0.0	6.902402E-4
1237.0	0.0	5.3193147E-4
1248.0	0.0	4.964798E-4
1258.0	0.0	5.1057216E-4
1269.0	0.0	6.7814154E-4
1280.0	0.0	6.5404054E-4
1290.0	0.0	4.4866398E-4
1301.0	0.0	8.310439E-4
1312.0	0.0	0.0011430959
1322.0	0.0	0.0015584532
1333.0	0.0	0.0017387037
1344.0	0.0	0.0014049899
1354.0	0.0	0.0010852253
1365.0	0.0	0.0010825212
1376.0	0.0	0.0013205538
1386.0	0.0	0.0014209024
1397.0	0.0	0.0013316981
1408.0	0.0	0.0012384341
1418.0	0.0	9.961621E-4
1429.0	0.0	8.562115E-4
1440.0	0.0	8.9018844E-4
1450.0	0.0	8.8384777E-4
1461.0	0.0	9.953043E-4
1472.0	0.0	9.502885E-4
1482.0	0.0	8.5285096E-4
1493.0	0.0	7.891953E-4
1504.0	0.0	7.033793E-4
1514.0	0.0	6.611811E-4
1525.0	0.0	6.530239E-4
1536.0	0.0	7.2127226E-4
1546.0	0.0	7.1043166E-4
1557.0	0.0	5.927237E-4
1568.0	0.0	5.012763E-4
1578.0	0.0	4.9130333E-4
1589.0	0.0	4.702659E-4
1600.0	0.0	6.009253E-4
1610.0	0.0	5.4859906E-4
1621.0	0.0	6.2793423E-4
1632.0	0.0	9.2388404E-4
1642.0	0.0	7.456879E-4
1653.0	0.0	8.7699987E-4
1664.0	0.0	0.0011248568
1674.0	0.0	8.9786906E-4
1685.0	0.0	6.5197225E-4
1696.0	0.0	4.6495217E-4
1706.0	0.0	4.781733E-4
1717.0	0.0	9.946398E-4
1728.0	0.0	9.3806995E-4
1738.0	0.0	7.1136304E-4
1749.0	0.0	7.966201E-4
1760.0	0.0	5.705444E-4
1770.0	0.0	5.751526E-4
1781.0	0.0	6.810183E-4
1792.0	0.0	7.4747385E-4
